428,4685.265,4357.783,3616.837,4860.047,7933.981,12052.454,13970.438,10396.588,5643.406,2977.687,1661.216,1180.254,1161.578,952.067,789.060,728.200,704.992,563.995,587.036,533.380,551.023,492.646,497.997,413.747,421.927,433.090,451.240,383.137,368.927,385.244,380.607,383.272,338.566,386.434,372.020,379.960,380.731,381.020,385.080,409.838,422.379,410.160,465.503,495.791,505.199,462.471,485.230,492.516,498.954,528.079,512.973,490.348,495.889,492.982,462.082,473.880,438.216,435.562,426.316,400.630,370.377,353.248,350.432,323.817,304.566,296.511,263.597,266.263,251.780,246.914,234.594,220.106,212.380,194.672,190.592,189.584,173.105,172.582,159.166,162.631,161.718,171.723,239.294,366.881,538.466,703.654,764.635,702.712,560.421,349.201,200.533,127.389,94.995,81.532,71.334,70.151,74.291,81.866,81.805,80.790,80.051,67.909,58.841,51.560,46.484,49.372,50.927,72.525,259.937,1652.983,5894.456,24463.162,27309.888,24447.625,22613.946,18114.392,10845.803,5274.835,708.357,84.886,22.984,23.753,18.793,21.410,19.446,20.384,18.670,20.134,22.120,22.434,18.391,19.344,19.499,16.824,17.905,16.977,17.476,18.813,18.689,21.716,19.582,20.141,18.570,22.731,22.565,20.923,22.789,23.554,19.142,24.685,23.197,
430,4031.994,4572.325,4303.075,4772.736,6152.603,10325.536,13210.713,12190.750,7842.645,4375.031,2290.945,1088.592,1075.503,743.431,726.099,691.314,636.770,595.152,596.843,546.786,510.746,504.740,540.151,404.897,442.702,386.058,451.330,372.911,373.630,355.970,396.483,386.284,362.885,384.023,377.150,378.779,374.381,391.746,408.923,413.486,409.677,420.681,444.006,479.344,512.453,484.228,463.920,505.206,484.466,498.677,492.387,499.769,491.333,508.970,494.012,475.580,438.681,454.694,402.693,400.099,372.665,337.781,321.408,310.610,299.931,295.257,266.091,257.003,250.184,242.104,232.849,232.124,211.037,202.443,194.945,180.586,172.961,168.109,163.993,159.121,159.441,165.220,183.017,270.177,398.508,563.099,724.806,751.515,669.553,455.898,301.395,164.113,103.223,82.323,71.117,67.802,71.168,76.793,75.142,76.222,81.079,77.782,60.782,53.156,45.215,50.102,46.481,49.416,62.515,328.392,1911.789,9571.491,17176.121,19841.219,22355.653,22294.015,17603.020,11645.485,2979.553,602.333,87.024,24.672,24.231,20.960,21.034,21.228,19.642,18.758,22.118,20.234,17.368,20.147,16.841,15.720,20.360,17.163,19.622,20.514,19.823,18.994,20.186,19.617,22.405,20.191,18.897,21.158,19.571,21.476,20.645,23.268,17.730,
432,5494.312,5169.978,2946.121,3759.257,5064.568,8417.465,11927.485,12989.838,9881.987,6213.101,3236.499,1359.698,1127.961,879.526,785.385,718.461,678.236,664.587,532.481,541.168,482.972,458.880,495.585,409.723,413.397,428.586,407.508,356.833,385.078,392.438,397.753,393.769,336.028,399.569,371.192,369.957,363.156,382.991,433.098,414.354,410.012,408.215,436.992,475.792,468.026,476.370,496.455,482.650,482.430,482.372,469.748,490.714,510.448,487.325,493.203,462.586,448.672,433.457,426.069,408.715,361.067,349.174,337.275,327.282,300.885,302.635,264.654,262.871,236.823,246.981,222.974,220.615,211.342,206.818,196.432,180.562,168.971,165.285,161.737,153.500,149.676,156.187,162.794,201.863,272.030,412.992,616.100,736.067,752.079,604.999,422.131,235.705,150.689,97.085,82.591,62.308,66.889,62.377,77.193,76.469,81.645,77.474,72.847,59.911,53.707,46.533,43.752,47.756,45.157,63.249,291.483,1677.896,7205.175,12655.304,16984.148,21799.747,22034.435,19118.907,8187.423,2429.734,684.260,97.586,26.169,22.454,13.325,17.175,20.824,16.986,20.988,20.335,20.433,18.687,18.434,17.980,17.225,19.462,17.130,18.918,21.300,19.186,21.213,17.420,20.092,19.121,18.894,21.311,20.238,20.591,23.813,23.281,21.221,
434,5424.902,5034.332,4119.679,3047.692,3730.409,5991.476,9906.525,13461.833,12333.850,8574.446,4466.970,1835.420,1011.780,884.974,727.168,729.030,683.339,613.489,563.168,545.187,490.500,488.951,483.825,474.112,392.437,404.405,376.638,395.886,371.269,338.544,351.220,366.054,354.267,371.120,387.174,375.736,372.984,367.457,381.031,402.269,380.706,397.406,431.148,466.130,459.789,466.585,479.883,458.424,487.553,490.135,470.235,492.189,480.619,459.534,451.634,448.076,443.149,445.248,434.325,392.305,354.612,341.017,305.866,305.933,293.277,289.460,254.909,262.390,244.927,226.996,219.073,221.597,211.407,197.655,200.801,182.693,175.397,169.480,169.159,154.291,150.128,149.240,157.744,176.359,210.445,285.562,450.939,627.856,755.481,708.355,550.248,371.396,203.942,125.930,93.396,67.784,62.488,64.471,62.346,68.055,74.664,73.254,78.399,73.470,54.940,54.055,42.671,47.234,41.715,47.195,59.998,226.169,1688.041,5599.488,10007.339,16458.789,21660.896,23260.585,21477.103,6744.429,2866.377,922.693,74.597,20.478,23.200,20.278,19.501,20.830,17.443,19.600,19.053,17.363,17.318,18.483,17.170,20.384,20.174,17.215,20.653,20.121,21.476,19.604,19.643,17.732,17.541,20.307,21.349,19.795,21.278,17.496,21.768,
436,5532.485,7106.165,4870.169,3515.117,3270.028,4480.789,8518.566,12217.507,13480.822,10804.330,6091.471,2448.196,1112.365,900.820,797.275,735.787,616.051,582.999,439.161,532.876,506.050,522.802,451.193,426.964,417.152,403.136,372.892,372.634,388.467,385.256,357.867,373.456,332.501,364.029,360.730,373.135,349.946,364.218,374.805,402.887,388.648,414.056,428.527,447.660,454.828,433.009,482.856,460.599,461.492,459.388,490.681,470.220,483.833,467.299,456.850,444.358,425.755,414.243,404.935,388.872,355.861,334.206,322.032,309.862,305.766,275.443,257.566,263.114,245.623,232.355,228.372,211.584,210.498,196.189,193.428,178.354,169.115,171.757,161.032,147.926,167.144,150.411,158.843,160.839,177.172,206.529,320.687,502.493,668.377,719.324,654.723,474.166,299.226,178.458,107.132,76.116,63.106,61.602,63.347,56.811,63.821,66.058,79.311,75.151,65.843,59.733,47.054,40.885,42.597,46.726,41.755,66.340,340.895,1895.618,4603.701,10129.701,16733.629,21658.112,39851.462,13239.762,7072.059,5162.052,534.221,79.642,23.523,22.764,21.558,20.925,20.109,21.770,19.259,16.772,18.426,19.824,16.223,18.696,17.444,21.843,23.649,18.001,18.499,19.543,17.557,21.084,19.455,18.854,17.672,17.457,21.968,18.289,22.593,
438,5468.692,5449.140,5763.633,3521.868,2706.629,3397.059,6422.614,10716.804,13521.806,13008.673,8096.509,3621.643,1674.197,939.239,782.446,750.594,653.064,642.292,609.358,602.424,504.755,472.904,491.199,441.944,393.628,345.190,388.302,408.617,376.586,373.328,375.690,397.241,350.182,370.364,391.991,357.183,325.001,348.556,380.781,377.027,387.299,397.807,414.016,452.773,455.750,445.427,424.641,460.421,434.735,489.575,481.313,460.366,485.617,478.237,481.160,455.570,423.795,416.003,390.548,364.540,359.453,345.717,335.110,306.062,294.659,287.475,260.790,250.348,237.744,242.546,237.324,223.506,212.449,196.343,185.678,194.467,170.192,175.767,169.234,154.174,158.183,144.814,152.637,164.225,157.724,160.056,237.060,351.420,546.963,687.846,694.793,572.924,406.936,254.955,148.207,92.858,74.118,61.530,58.977,56.275,60.794,66.697,72.519,78.231,78.165,61.810,55.838,48.366,41.822,38.581,42.847,54.203,61.920,376.173,1578.340,4762.847,10416.094,16248.219,49598.758,20521.331,12574.975,11163.510,2202.609,541.771,82.539,23.153,23.766,21.011,20.753,18.220,17.085,17.621,16.043,19.293,16.949,15.480,17.671,18.117,22.799,20.322,16.724,19.481,19.585,20.441,21.814,20.955,19.788,19.743,20.956,20.921,22.397,
440,5543.257,5005.499,4789.664,3988.527,3046.492,2881.159,4325.514,8005.916,12575.716,13923.003,11046.562,5446.846,2309.564,1125.161,772.688,724.986,627.585,583.254,593.581,569.016,490.777,480.008,430.615,428.618,454.682,432.123,375.456,373.442,382.833,344.664,353.489,353.575,371.114,375.284,389.440,335.320,371.910,332.970,354.019,359.828,369.451,397.995,436.970,440.243,467.813,412.470,437.854,437.767,496.291,446.541,435.461,450.943,440.705,461.248,442.830,428.081,427.060,423.986,393.388,367.389,357.943,348.037,314.287,314.111,281.974,271.900,270.176,255.552,232.702,244.819,230.587,221.453,213.284,195.296,192.125,189.367,173.365,175.408,161.750,149.165,147.967,147.583,150.572,154.777,146.725,138.034,176.897,270.306,412.621,575.447,663.223,663.149,530.624,388.879,213.437,123.052,85.935,64.415,57.881,58.481,56.764,58.808,66.320,70.071,79.611,75.937,60.425,44.194,42.219,43.013,40.251,46.034,48.257,62.440,258.144,1457.227,4708.992,9277.557,51399.540,25481.768,17340.960,18102.824,5994.231,2268.221,596.424,46.989,21.539,23.564,17.530,20.965,19.619,21.599,19.908,18.071,16.252,16.429,17.808,16.863,20.105,19.083,20.224,19.530,18.704,20.056,21.212,19.617,19.309,18.304,17.434,20.589,22.365,
442,3853.647,5269.634,4635.395,4703.358,3409.483,2327.446,3024.291,5461.143,10460.569,14061.050,12813.154,7379.335,3607.922,1607.977,849.621,717.414,658.548,568.753,583.155,494.997,552.706,467.291,473.988,460.178,434.112,398.564,382.127,371.720,377.376,406.988,325.544,366.702,377.507,345.078,348.039,363.511,335.068,342.422,365.701,370.817,379.919,383.082,425.155,449.389,464.735,450.254,433.001,436.269,435.785,455.468,429.825,465.460,432.851,466.760,434.118,416.433,416.559,418.690,395.825,357.147,347.877,344.311,296.436,301.862,271.570,280.624,264.643,243.380,242.461,231.155,215.432,233.660,198.625,198.329,192.546,184.386,179.930,168.910,170.575,156.564,153.936,149.166,157.460,159.072,142.971,134.720,148.789,190.171,314.125,435.703,560.433,660.579,611.876,492.597,306.499,177.942,110.905,78.541,61.032,57.646,54.511,57.546,63.992,65.119,64.666,79.595,72.388,53.717,48.935,40.436,34.530,45.585,43.049,48.424,55.462,276.825,1464.349,4070.595,37955.436,20553.976,17716.015,21616.230,10994.108,5658.150,2149.260,334.777,60.311,25.004,21.255,20.368,15.650,20.842,20.448,14.009,19.104,15.874,18.615,20.467,20.553,20.940,18.189,20.236,21.630,19.984,20.422,19.512,20.883,19.972,17.316,23.355,19.965,
444,3706.896,5133.921,5009.956,4771.544,3612.820,3060.680,3003.327,4047.845,7951.215,13398.701,13927.077,9660.475,5518.694,2165.234,980.212,827.942,638.155,516.596,516.773,522.313,535.395,457.859,464.278,416.978,436.212,411.646,338.530,376.672,356.416,382.617,349.330,346.594,382.472,369.828,359.811,364.018,340.714,335.310,349.929,383.298,364.676,360.857,413.602,419.301,440.327,443.104,433.075,414.298,416.398,472.612,433.430,423.778,450.199,440.713,428.779,411.555,437.961,401.810,373.184,361.458,324.412,310.547,312.014,283.124,278.136,254.313,247.747,249.243,237.291,219.761,218.675,212.276,200.901,205.940,194.539,183.214,167.600,168.898,168.474,156.734,146.535,147.503,152.280,155.185,149.284,142.265,141.883,160.314,231.153,324.954,437.773,575.350,627.181,557.716,425.949,260.452,158.956,90.347,60.607,55.665,50.760,51.261,57.946,54.834,63.872,73.382,73.855,66.467,49.076,44.367,40.381,42.200,40.624,40.733,41.318,53.737,247.141,1164.190,18442.089,13959.578,13904.382,21048.391,15825.928,10680.887,5591.589,1606.028,448.914,60.407,23.677,21.922,19.366,17.782,18.861,17.870,17.465,16.823,19.610,21.770,20.295,21.231,16.122,18.721,20.669,17.532,17.763,22.464,16.244,20.497,20.661,20.641,20.818,
446,4251.979,4205.146,5083.060,4615.343,3482.745,3252.831,2138.405,2994.965,6184.971,10972.907,13406.500,11808.590,7789.899,3414.900,1353.460,775.905,691.859,627.270,509.407,468.303,515.135,477.783,457.776,404.155,424.909,398.774,373.636,383.237,375.694,353.869,344.867,334.942,370.697,365.284,366.847,384.757,347.853,354.897,385.521,386.335,336.425,388.417,434.437,420.375,415.573,451.615,439.708,391.004,417.500,404.771,399.387,409.759,424.065,439.396,427.892,438.986,397.278,370.181,366.637,364.906,322.311,319.327,294.448,286.983,272.583,271.428,248.298,244.079,238.817,229.587,226.778,221.988,202.062,204.843,194.252,190.403,177.092,168.998,161.825,151.994,152.315,146.959,158.043,159.675,137.716,126.160,133.351,153.251,194.798,218.891,326.530,478.128,581.486,615.821,528.988,360.792,227.330,127.900,69.587,61.845,59.086,52.446,53.262,56.833,60.677,64.458,70.940,69.372,63.209,51.478,45.776,39.320,40.589,39.826,38.211,40.950,54.490,195.245,3271.709,6539.074,8062.216,16135.260,17137.679,15550.560,11106.674,5215.360,2134.583,571.058,70.385,19.863,21.528,19.389,20.148,17.674,16.184,17.558,19.816,18.345,21.500,19.420,19.268,19.310,20.116,19.650,18.712,18.313,18.613,20.795,20.923,22.501,21.117,
448,4053.366,3647.761,5291.558,4525.097,4186.320,3270.861,2049.573,2460.200,4281.456,8595.060,12445.195,13126.293,10008.921,5501.717,2029.224,788.898,627.381,600.025,577.180,486.476,439.003,452.006,460.428,405.779,430.568,390.810,360.591,364.428,373.642,387.258,346.581,352.870,326.126,361.824,365.697,362.073,361.758,306.170,363.333,337.337,337.795,368.143,364.189,450.036,440.019,420.970,440.456,409.711,408.951,419.564,399.190,435.935,420.294,412.947,409.559,422.285,374.990,412.281,377.260,339.016,331.733,317.504,306.755,301.387,275.207,265.383,243.647,246.080,237.153,236.026,226.258,233.559,225.393,205.554,186.696,184.204,169.581,176.533,157.836,153.594,149.302,144.359,154.862,155.530,141.478,129.463,139.781,148.925,175.869,176.424,226.799,356.510,486.324,587.878,567.109,460.610,318.566,185.331,108.835,72.683,55.006,48.435,47.753,49.972,54.104,60.889,60.472,64.865,68.742,56.512,53.383,43.488,39.043,35.401,36.363,39.696,43.990,55.635,252.757,1805.147,3503.444,10334.260,15219.131,17935.949,16163.700,11094.082,5989.135,2471.384,520.529,55.917,20.190,17.360,22.566,17.810,18.632,18.634,15.763,17.621,20.690,16.967,20.034,19.823,21.689,20.588,21.684,18.577,20.124,18.746,17.280,19.527,24.666,
450,3893.021,4825.935,4688.631,4250.969,4370.630,3833.017,2394.189,2130.608,2875.798,6240.550,10751.894,14151.538,11997.185,7398.701,3457.744,1367.386,623.147,549.373,537.213,465.186,462.936,462.744,444.475,422.148,375.601,381.292,411.394,359.288,350.829,331.121,348.941,338.354,349.641,356.973,355.445,350.729,327.769,350.375,349.818,346.691,323.723,344.767,376.823,408.560,404.270,407.914,407.088,397.321,403.169,412.148,389.042,426.143,398.074,389.190,411.190,402.158,373.934,377.447,341.286,339.798,329.982,291.174,293.936,268.931,256.395,252.275,235.700,244.156,236.569,226.425,220.724,222.469,216.920,210.338,186.012,184.782,166.109,181.338,160.288,157.891,151.226,150.487,147.046,149.165,135.931,128.798,132.936,142.881,169.030,143.744,170.159,246.769,376.544,505.705,576.931,534.312,418.807,273.985,156.664,99.218,62.211,51.924,51.754,46.699,55.394,50.989,60.534,59.832,67.329,69.562,60.000,46.851,39.380,37.672,33.822,36.085,42.254,41.832,59.210,202.325,968.372,4756.836,10385.012,15972.228,19316.599,18393.316,12570.658,6778.469,2397.607,454.459,57.833,19.731,20.027,20.276,17.709,17.265,19.102,18.237,20.506,18.425,20.830,19.828,18.537,22.381,22.865,20.076,17.810,20.582,21.002,15.649,22.670,
452,3309.818,3742.004,3303.778,4697.005,4406.899,3455.943,2613.327,2085.732,1756.232,3772.971,8035.435,13098.946,13199.531,9907.380,5142.289,2022.394,756.819,577.003,474.479,524.621,478.251,438.683,473.359,356.819,375.057,393.065,361.835,336.149,353.455,341.674,329.525,344.119,371.594,340.959,396.521,362.473,300.414,328.991,337.080,341.028,357.956,340.096,350.372,404.994,396.099,387.317,385.135,393.798,416.050,382.342,368.279,389.614,386.695,412.705,394.784,386.751,373.792,362.092,347.474,367.619,316.590,299.185,297.465,274.272,250.753,252.442,235.598,230.095,230.026,221.964,211.146,207.849,205.899,202.867,197.648,177.141,174.765,167.038,153.166,148.932,148.943,143.192,143.237,142.168,129.633,126.378,130.702,137.316,150.341,139.417,146.009,166.158,264.387,387.200,509.786,564.307,513.417,374.797,229.390,139.535,77.181,59.014,53.638,46.664,46.015,47.945,53.019,56.535,66.409,69.345,69.951,54.540,45.261,36.487,34.321,34.948,37.089,38.418,47.041,51.351,181.170,1559.465,5237.108,10697.887,17589.526,23223.438,19348.916,12385.691,6064.053,1945.970,470.999,55.036,20.192,20.047,18.301,18.936,19.503,17.780,19.925,21.029,17.018,19.643,20.966,17.775,19.742,23.644,21.363,19.987,18.907,19.773,21.143,
454,4502.199,3281.134,3013.330,4680.008,4206.572,3896.501,3095.317,1982.174,2014.699,2781.359,5511.527,11178.900,13511.912,11463.849,7361.241,3359.321,1160.974,608.620,507.461,440.309,413.593,404.921,441.015,405.578,368.470,359.991,361.365,348.875,331.705,350.309,353.337,335.693,338.430,384.688,365.494,320.817,273.682,313.357,333.442,318.287,332.881,350.614,363.833,387.839,392.513,374.430,372.858,395.016,372.580,392.885,394.651,408.133,397.429,383.450,372.268,380.578,370.012,361.240,342.539,336.747,299.733,306.180,268.325,269.340,261.126,245.464,252.422,221.081,238.950,210.117,215.015,203.564,205.648,190.586,183.839,176.421,168.115,168.356,169.298,148.730,148.523,145.527,150.528,150.920,142.017,121.492,120.727,128.456,144.256,125.764,127.516,142.081,187.735,277.323,413.005,521.592,540.358,459.769,303.241,200.549,110.961,71.224,59.617,41.014,45.716,46.145,44.698,46.831,58.028,60.310,71.903,64.012,54.062,42.102,36.897,33.702,37.978,38.712,41.714,37.307,52.057,355.322,1932.051,5419.043,12762.880,22370.160,22106.331,16155.252,10370.120,5099.941,1803.894,365.117,53.729,21.921,19.673,15.520,18.270,18.854,20.325,19.465,16.818,20.217,20.493,19.258,18.165,24.488,20.924,22.699,20.701,22.025,22.926,
456,3951.838,3291.942,3627.359,3172.169,3746.617,4315.103,3969.764,2654.805,1941.529,2122.311,3699.397,9337.634,13015.281,13003.708,9600.050,5176.258,1947.158,683.461,490.551,540.611,486.667,449.145,392.550,414.892,371.986,343.650,391.857,349.873,319.703,356.568,349.183,327.986,345.454,342.179,368.803,344.924,332.034,331.417,328.459,336.447,308.083,347.105,368.409,383.493,387.445,366.913,365.908,378.936,357.804,381.964,383.500,358.891,379.402,355.641,363.367,379.543,357.708,352.099,330.787,333.196,312.630,293.723,283.186,282.999,263.792,256.031,242.137,238.229,226.689,205.330,222.960,212.157,202.695,194.194,186.305,179.272,161.121,163.016,167.172,152.953,152.849,147.018,161.830,148.215,139.913,126.085,117.823,129.481,142.187,122.439,123.933,127.141,139.677,196.122,308.972,433.272,508.177,496.274,402.983,278.473,168.632,102.066,66.154,47.587,44.473,41.631,42.671,45.507,49.863,60.099,63.960,61.638,63.138,50.794,48.806,36.989,34.891,34.710,39.049,37.339,40.496,59.335,421.796,1729.973,6787.934,17085.649,19855.435,16805.929,14816.210,10610.150,4763.893,1604.466,366.143,34.681,23.129,18.377,20.474,21.250,18.022,21.017,17.888,18.384,17.254,19.185,18.287,18.559,19.969,23.353,18.388,21.530,17.966,
458,3470.254,3223.940,3207.732,3356.117,4172.535,4662.653,3872.173,2554.108,2052.645,1639.330,2388.602,5854.674,10835.963,13486.864,11942.735,7958.469,3153.883,1079.521,621.957,527.563,474.505,458.100,423.412,451.552,365.176,373.492,399.362,358.651,340.286,368.234,357.248,344.955,314.254,309.631,338.499,337.236,307.843,312.582,326.734,334.734,295.193,335.363,346.682,363.508,378.260,344.551,367.598,377.932,371.359,367.263,390.417,374.938,381.423,361.818,340.660,366.933,336.282,322.943,331.253,317.488,293.990,280.699,280.996,260.704,248.334,244.682,220.691,236.944,208.542,204.629,213.280,202.950,199.730,176.191,178.694,176.141,171.423,157.924,157.490,148.163,134.347,148.546,147.834,147.757,132.230,118.241,117.660,126.842,141.748,121.373,120.105,117.964,117.351,146.061,204.815,324.949,430.972,483.719,468.270,361.230,237.566,141.354,86.787,54.998,45.978,44.522,48.914,45.560,48.996,52.043,61.245,61.099,58.182,64.008,50.413,42.544,40.243,33.026,42.093,33.781,37.389,38.608,55.371,255.998,2397.470,8853.206,12372.238,13461.853,17147.742,16785.665,9417.597,4844.443,1819.351,425.725,57.308,20.400,20.467,20.678,19.435,19.083,23.282,17.050,20.824,18.213,19.160,19.583,18.763,18.165,19.311,23.027,22.695,
460,3602.938,2500.186,3101.653,2943.639,2919.007,4123.163,4313.421,2925.717,2231.303,1655.909,1871.052,4006.449,8692.471,12584.934,12879.726,9762.665,5043.446,1861.857,677.786,428.835,434.051,444.164,396.913,375.128,373.643,316.012,382.770,341.420,332.700,335.474,317.766,366.962,319.620,334.908,334.951,292.285,298.584,303.072,326.836,317.753,304.648,328.918,320.122,362.650,387.054,358.749,329.525,353.745,349.355,369.869,361.260,365.810,366.052,349.883,351.574,334.964,340.557,332.608,316.941,292.862,293.483,268.176,272.737,271.221,242.332,239.577,232.139,213.528,212.892,209.935,207.165,198.741,197.126,180.675,162.250,177.766,159.591,164.628,157.137,153.274,157.020,133.418,147.116,141.763,128.792,120.092,129.543,118.420,137.526,117.631,114.053,106.958,102.515,119.291,141.002,237.331,356.054,433.934,479.184,417.232,303.875,197.155,118.680,72.355,50.972,46.608,43.954,41.270,43.213,47.929,53.519,58.440,63.153,62.447,55.035,46.072,38.347,32.892,36.024,34.780,34.703,41.694,41.458,52.974,719.802,3597.564,5993.532,9061.719,16096.566,19591.660,12793.996,9089.676,4442.068,1733.476,381.556,64.229,21.149,21.078,19.156,18.729,17.839,17.335,19.829,20.870,22.027,17.623,16.868,19.667,18.923,18.758,21.719,
462,3572.753,3400.668,2938.427,3197.558,3047.952,4032.644,4127.739,3311.187,2144.801,1538.112,1458.637,2315.662,6064.449,10617.411,13232.577,11678.173,7189.930,3071.990,1163.823,524.478,420.884,432.547,419.519,375.263,397.577,323.188,334.795,314.717,337.835,341.613,330.174,350.786,324.369,319.308,316.879,340.380,337.257,302.080,323.634,315.335,321.525,316.758,321.749,364.863,348.254,348.494,335.761,334.093,341.861,345.121,334.613,351.400,346.394,362.173,343.104,360.687,340.041,305.827,300.507,296.295,264.570,269.502,260.378,245.088,242.363,233.152,222.543,205.200,215.290,204.546,198.809,199.704,190.602,195.734,176.548,161.750,167.910,156.506,145.934,144.011,159.955,135.863,154.052,135.312,131.827,124.112,128.713,114.458,138.004,113.076,113.049,110.149,100.272,105.193,107.351,170.682,236.190,371.774,431.619,444.612,368.323,272.340,162.017,94.029,61.622,48.170,37.280,44.993,39.713,42.677,46.351,55.277,58.036,63.096,61.543,56.823,44.511,34.944,37.441,34.304,30.538,34.473,38.397,38.725,81.536,655.878,1691.670,4546.983,11828.203,17903.920,14118.605,12935.670,8725.495,4790.464,1661.672,526.665,61.721,20.162,25.011,21.703,19.963,18.461,19.623,19.090,20.633,20.743,18.417,18.435,17.563,20.668,23.693,
464,4496.803,3509.996,2150.511,2734.680,2453.851,3335.927,3576.681,3571.945,2843.283,1625.883,1474.055,1577.179,3623.505,8140.392,11687.281,13098.962,9318.555,4935.101,2121.703,635.540,375.726,415.522,357.647,341.708,374.938,336.434,318.068,315.280,338.368,320.783,343.673,316.142,308.021,322.268,302.216,335.709,321.996,276.271,302.869,333.397,303.548,314.077,326.670,329.737,359.074,303.495,333.767,332.703,323.300,341.308,335.575,355.636,328.024,329.313,354.263,348.428,324.080,309.662,312.039,280.855,280.694,257.269,262.778,244.499,221.787,218.091,217.780,198.058,204.858,197.801,199.081,193.670,192.438,177.866,168.561,170.736,159.829,159.651,141.020,146.355,138.297,140.963,141.058,139.403,123.865,110.445,119.432,115.130,136.577,113.087,118.888,104.509,103.387,100.881,90.970,114.999,176.175,261.144,372.681,435.193,404.568,341.585,233.198,140.402,77.099,56.126,40.820,46.667,41.162,43.208,42.245,42.999,48.268,57.751,69.041,56.201,52.539,42.658,47.655,35.979,28.417,37.479,35.849,36.099,43.437,68.912,269.558,1534.083,6092.828,11855.551,12059.596,14075.174,12902.060,9810.611,4878.951,2233.491,537.842,55.127,23.200,22.019,19.783,19.869,17.780,18.954,20.673,18.739,19.135,20.078,19.906,20.777,21.683,
466,3588.312,3278.652,3021.597,2123.442,2759.431,2285.208,2840.390,3872.560,2705.464,2323.107,1555.625,1233.474,2165.668,5865.446,10239.298,13159.706,11525.648,7261.688,3335.917,1150.444,436.761,413.807,426.104,369.346,345.845,329.166,323.917,311.758,336.447,322.044,329.615,335.117,328.794,284.028,317.193,307.891,278.385,292.243,310.971,299.475,295.035,300.849,326.811,341.407,357.008,345.036,351.719,322.091,301.802,347.660,327.992,326.067,333.636,328.304,328.420,335.404,325.461,314.472,298.650,270.658,275.937,256.970,249.009,241.436,237.015,222.377,209.628,223.382,215.985,197.769,192.740,185.751,185.368,178.989,177.811,168.156,154.404,156.213,147.219,154.525,139.585,142.491,136.314,122.935,130.876,118.800,114.146,125.240,122.010,107.724,107.481,112.682,92.999,93.665,89.268,101.343,121.789,174.737,284.196,374.378,414.049,389.559,318.322,200.386,114.437,74.267,48.812,44.535,44.791,41.035,33.735,42.511,42.454,53.482,62.099,59.728,61.338,50.943,47.628,37.585,32.279,30.437,34.612,35.893,34.954,40.475,53.560,359.898,2300.999,5653.480,8133.490,12487.131,15301.941,14744.070,9280.055,5527.749,1914.960,349.828,51.997,23.922,17.750,21.503,18.207,21.090,20.999,19.591,21.408,19.958,17.385,22.413,21.294,
468,3376.060,2521.754,2284.772,2839.428,2577.236,2845.719,3656.286,3832.767,3045.701,2341.852,1461.003,1255.410,1287.911,3876.477,8171.725,12066.419,12767.880,9613.679,5472.208,1864.194,616.576,472.894,438.467,324.402,367.586,343.125,301.211,330.552,329.168,307.997,283.356,301.103,289.240,316.244,295.472,306.054,297.838,300.769,309.194,293.310,291.310,291.279,299.887,338.032,345.452,308.658,301.018,320.141,318.311,315.539,304.476,321.317,334.362,315.039,314.243,321.381,312.503,314.389,298.739,284.627,264.913,251.158,223.117,230.653,232.832,214.449,209.661,198.019,197.933,181.350,202.592,196.204,180.949,177.423,175.577,164.326,161.942,159.036,150.488,144.042,135.448,129.525,141.770,141.754,128.017,112.959,120.400,129.653,126.918,120.312,105.632,110.207,100.517,88.567,88.296,91.080,91.030,123.023,204.464,295.245,374.095,395.492,352.866,260.692,162.875,106.722,61.030,47.919,46.539,41.252,36.083,41.003,45.246,46.986,53.035,59.773,61.816,64.097,54.156,43.074,34.504,32.022,30.941,28.869,36.313,37.594,43.365,62.013,515.838,1789.985,4157.417,8724.760,14534.087,17290.091,13514.687,9891.223,4926.035,1486.019,417.647,71.603,18.837,20.921,19.709,22.146,19.383,18.582,21.401,18.794,20.471,23.427,20.592,
470,3527.035,3498.816,2857.701,3017.752,2066.871,1830.194,3037.007,3142.742,3479.188,2747.496,1687.634,1325.810,1064.351,2163.138,5438.861,10181.698,12814.095,11766.880,7816.144,3346.155,1040.860,419.214,342.871,368.000,371.230,349.022,357.089,293.094,299.438,327.813,292.314,287.342,315.991,329.016,310.883,294.640,281.964,273.291,306.729,302.256,329.633,299.167,301.679,327.549,295.368,283.650,306.503,312.635,299.891,292.474,301.731,308.259,328.883,317.199,296.423,308.317,315.239,307.643,282.327,268.037,250.818,248.731,237.680,234.732,227.840,223.898,217.325,213.555,193.524,188.258,198.797,175.293,178.003,160.200,167.044,167.081,161.163,155.579,144.985,144.120,137.794,126.734,153.570,130.891,125.840,115.738,113.149,124.541,127.267,111.692,111.769,96.133,94.062,78.720,83.814,90.812,84.326,93.732,150.749,210.202,305.616,377.702,387.852,321.212,220.757,150.179,85.354,54.198,50.068,32.716,38.499,37.186,42.014,42.239,47.735,51.146,57.176,63.954,58.814,44.066,39.026,28.927,28.625,32.525,32.504,35.326,34.979,33.868,66.315,295.824,1410.989,4542.918,11024.774,15791.842,15210.545,14882.484,10834.351,4317.354,1939.203,641.278,41.407,22.228,19.709,19.664,19.226,17.784,19.349,22.594,19.931,21.134,19.122,
